Group Chi p1 p2 Class Size
Fi24'.2 145 23 2 96 2510411418381323442585600
Fi24'.2 145 23 2 97 2510411418381323442585600
Fi24'.2 146 23 -1 -1 2510411418381323442585600
Fi24'.2 146 23 2 2 2510411418381323442585600
Fi24'.2 146 23 2 3 2510411418381323442585600
Fi24'.2 146 23 3 4 2510411418381323442585600
Fi24'.2 146 23 3 5 2510411418381323442585600
Fi24'.2 146 23 3 6 2510411418381323442585600
Fi24'.2 146 23 3 7 2510411418381323442585600
Fi24'.2 146 23 3 8 2510411418381323442585600
Fi24'.2 146 23 5 12 2510411418381323442585600
Fi24'.2 146 23 7 24 2510411418381323442585600
Fi24'.2 146 23 7 25 2510411418381323442585600
Fi24'.2 146 23 11 37 2510411418381323442585600
Fi24'.2 146 23 13 50 2510411418381323442585600
Fi24'.2 146 23 17 57 2510411418381323442585600
Fi24'.2 146 23 29 80 2510411418381323442585600
Fi24'.2 146 23 2 96 2510411418381323442585600
Fi24'.2 146 23 2 97 2510411418381323442585600
Fi24'.2 147 23 -1 -1 2510411418381323442585600
Fi24'.2 147 23 2 2 2510411418381323442585600
Fi24'.2 147 23 2 3 2510411418381323442585600
Fi24'.2 147 23 3 4 2510411418381323442585600
Fi24'.2 147 23 3 5 2510411418381323442585600
Fi24'.2 147 23 3 6 2510411418381323442585600
Fi24'.2 147 23 3 7 2510411418381323442585600
Fi24'.2 147 23 3 8 2510411418381323442585600
Fi24'.2 147 23 5 12 2510411418381323442585600
Fi24'.2 147 23 7 24 2510411418381323442585600
Fi24'.2 147 23 7 25 2510411418381323442585600
Fi24'.2 147 23 11 37 2510411418381323442585600
Fi24'.2 147 23 13 50 2510411418381323442585600
Fi24'.2 147 23 17 57 2510411418381323442585600
Fi24'.2 147 23 29 80 2510411418381323442585600
Fi24'.2 147 23 2 96 2510411418381323442585600
Fi24'.2 147 23 2 97 2510411418381323442585600
Fi24'.2 148 23 -1 -1 2510411418381323442585600
Fi24'.2 148 23 2 2 2510411418381323442585600
Fi24'.2 148 23 2 3 2510411418381323442585600
Fi24'.2 148 23 3 4 2510411418381323442585600
Fi24'.2 148 23 3 5 2510411418381323442585600
Fi24'.2 148 23 3 6 2510411418381323442585600
Fi24'.2 148 23 3 7 2510411418381323442585600
Fi24'.2 148 23 3 8 2510411418381323442585600
Fi24'.2 148 23 5 12 2510411418381323442585600
Fi24'.2 148 23 7 24 2510411418381323442585600
Fi24'.2 148 23 7 25 2510411418381323442585600
Fi24'.2 148 23 11 37 2510411418381323442585600
Fi24'.2 148 23 13 50 2510411418381323442585600
Fi24'.2 148 23 17 57 2510411418381323442585600
Fi24'.2 148 23 29 80 2510411418381323442585600
Fi24'.2 148 23 2 96 2510411418381323442585600
Fi24'.2 148 23 2 97 2510411418381323442585600
Fi24'.2 149 23 -1 -1 2510411418381323442585600
Fi24'.2 149 23 2 2 2510411418381323442585600
Fi24'.2 149 23 2 3 2510411418381323442585600
Fi24'.2 149 23 3 4 2510411418381323442585600
Fi24'.2 149 23 3 5 2510411418381323442585600
Fi24'.2 149 23 3 6 2510411418381323442585600
Fi24'.2 149 23 3 7 2510411418381323442585600
Fi24'.2 149 23 3 8 2510411418381323442585600
Fi24'.2 149 23 5 12 2510411418381323442585600
Fi24'.2 149 23 7 24 2510411418381323442585600
Fi24'.2 149 23 7 25 2510411418381323442585600
Fi24'.2 149 23 11 37 2510411418381323442585600
Fi24'.2 149 23 13 50 2510411418381323442585600
Fi24'.2 149 23 17 57 2510411418381323442585600
Fi24'.2 149 23 29 80 2510411418381323442585600
Fi24'.2 149 23 2 96 2510411418381323442585600
Fi24'.2 149 23 2 97 2510411418381323442585600
Fi24'.2 150 23 -1 -1 2510411418381323442585600
Fi24'.2 150 23 2 2 2510411418381323442585600
Fi24'.2 150 23 2 3 2510411418381323442585600
Fi24'.2 150 23 3 4 2510411418381323442585600
Fi24'.2 150 23 3 5 2510411418381323442585600
Fi24'.2 150 23 3 6 2510411418381323442585600
Fi24'.2 150 23 3 7 2510411418381323442585600
Fi24'.2 150 23 3 8 2510411418381323442585600
Fi24'.2 150 23 5 12 2510411418381323442585600
Fi24'.2 150 23 7 24 2510411418381323442585600
Fi24'.2 150 23 7 25 2510411418381323442585600
Fi24'.2 150 23 11 37 2510411418381323442585600
Fi24'.2 150 23 13 50 2510411418381323442585600
Fi24'.2 150 23 17 57 2510411418381323442585600
Fi24'.2 150 23 29 80 2510411418381323442585600
Fi24'.2 150 23 2 96 2510411418381323442585600
Fi24'.2 150 23 2 97 2510411418381323442585600
Fi24'.2 151 23 -1 -1 2510411418381323442585600
Fi24'.2 151 23 2 2 2510411418381323442585600
Fi24'.2 151 23 2 3 2510411418381323442585600
Fi24'.2 151 23 3 4 2510411418381323442585600
Fi24'.2 151 23 3 5 2510411418381323442585600
Fi24'.2 151 23 3 6 2510411418381323442585600
Fi24'.2 151 23 3 7 2510411418381323442585600
Fi24'.2 151 23 3 8 2510411418381323442585600
Fi24'.2 151 23 5 12 2510411418381323442585600
Fi24'.2 151 23 7 24 2510411418381323442585600
Fi24'.2 151 23 7 25 2510411418381323442585600
Fi24'.2 151 23 11 37 2510411418381323442585600
Fi24'.2 151 23 13 50 2510411418381323442585600
Fi24'.2 151 23 17 57 2510411418381323442585600
Fi24'.2 151 23 29 80 2510411418381323442585600
Fi24'.2 151 23 2 96 2510411418381323442585600
Fi24'.2 151 23 2 97 2510411418381323442585600
Fi24'.2 152 23 -1 -1 2510411418381323442585600
Fi24'.2 152 23 2 2 2510411418381323442585600
Fi24'.2 152 23 2 3 2510411418381323442585600
Fi24'.2 152 23 3 4 2510411418381323442585600
Fi24'.2 152 23 3 5 2510411418381323442585600
Fi24'.2 152 23 3 6 2510411418381323442585600
Fi24'.2 152 23 3 7 2510411418381323442585600
Fi24'.2 152 23 3 8 2510411418381323442585600
Fi24'.2 152 23 5 12 2510411418381323442585600
Fi24'.2 152 23 7 24 2510411418381323442585600
Fi24'.2 152 23 7 25 2510411418381323442585600
Fi24'.2 152 23 11 37 2510411418381323442585600
Fi24'.2 152 23 13 50 2510411418381323442585600
Fi24'.2 152 23 17 57 2510411418381323442585600
Fi24'.2 152 23 29 80 2510411418381323442585600
Fi24'.2 152 23 2 96 2510411418381323442585600
Fi24'.2 152 23 2 97 2510411418381323442585600
Fi24'.2 153 23 -1 -1 2510411418381323442585600
Fi24'.2 153 23 2 2 2510411418381323442585600
Fi24'.2 153 23 2 3 2510411418381323442585600
Fi24'.2 153 23 3 4 2510411418381323442585600
Fi24'.2 153 23 3 5 2510411418381323442585600
Fi24'.2 153 23 3 6 2510411418381323442585600
Fi24'.2 153 23 3 7 2510411418381323442585600
Fi24'.2 153 23 3 8 2510411418381323442585600
Fi24'.2 153 23 5 12 2510411418381323442585600
Fi24'.2 153 23 7 24 2510411418381323442585600
Fi24'.2 153 23 7 25 2510411418381323442585600
Fi24'.2 153 23 11 37 2510411418381323442585600
Fi24'.2 153 23 13 50 2510411418381323442585600
Fi24'.2 153 23 17 57 2510411418381323442585600
Fi24'.2 153 23 29 80 2510411418381323442585600
Fi24'.2 153 23 2 96 2510411418381323442585600
Fi24'.2 153 23 2 97 2510411418381323442585600
Fi24'.2 154 23 -1 -1 2510411418381323442585600
Fi24'.2 154 23 2 2 2510411418381323442585600
Fi24'.2 154 23 2 3 2510411418381323442585600
Fi24'.2 154 23 3 4 2510411418381323442585600
Fi24'.2 154 23 3 5 2510411418381323442585600
Fi24'.2 154 23 3 6 2510411418381323442585600
Fi24'.2 154 23 3 7 2510411418381323442585600
Fi24'.2 154 23 3 8 2510411418381323442585600
Fi24'.2 154 23 5 12 2510411418381323442585600
Fi24'.2 154 23 7 24 2510411418381323442585600
Fi24'.2 154 23 7 25 2510411418381323442585600
Fi24'.2 154 23 11 37 2510411418381323442585600
Fi24'.2 154 23 13 50 2510411418381323442585600
Fi24'.2 154 23 17 57 2510411418381323442585600
Fi24'.2 154 23 29 80 2510411418381323442585600
Fi24'.2 154 23 2 96 2510411418381323442585600
Fi24'.2 154 23 2 97 2510411418381323442585600
Fi24'.2 155 23 -1 -1 2510411418381323442585600
Fi24'.2 155 23 2 2 2510411418381323442585600
Fi24'.2 155 23 2 3 2510411418381323442585600
Fi24'.2 155 23 3 4 2510411418381323442585600
Fi24'.2 155 23 3 5 2510411418381323442585600
Fi24'.2 155 23 3 6 2510411418381323442585600
Fi24'.2 155 23 3 7 2510411418381323442585600
Fi24'.2 155 23 3 8 2510411418381323442585600
Fi24'.2 155 23 5 12 2510411418381323442585600
Fi24'.2 155 23 7 24 2510411418381323442585600
Fi24'.2 155 23 7 25 2510411418381323442585600
Fi24'.2 155 23 11 37 2510411418381323442585600
Fi24'.2 155 23 13 50 2510411418381323442585600
Fi24'.2 155 23 17 57 2510411418381323442585600
Fi24'.2 155 23 29 80 2510411418381323442585600
Fi24'.2 155 23 2 96 2510411418381323442585600
Fi24'.2 155 23 2 97 2510411418381323442585600
Fi24'.2 156 23 -1 -1 2510411418381323442585600
Fi24'.2 156 23 2 2 2510411418381323442585600
Fi24'.2 156 23 2 3 2510411418381323442585600
Fi24'.2 156 23 3 4 2510411418381323442585600
Fi24'.2 156 23 3 5 2510411418381323442585600
Fi24'.2 156 23 3 6 2510411418381323442585600
Fi24'.2 156 23 3 7 2510411418381323442585600
Fi24'.2 156 23 3 8 2510411418381323442585600
Fi24'.2 156 23 5 12 2510411418381323442585600
Fi24'.2 156 23 7 24 2510411418381323442585600
Fi24'.2 156 23 7 25 2510411418381323442585600
Fi24'.2 156 23 11 37 2510411418381323442585600
Fi24'.2 156 23 13 50 2510411418381323442585600
Fi24'.2 156 23 17 57 2510411418381323442585600
Fi24'.2 156 23 29 80 2510411418381323442585600
Fi24'.2 156 23 2 96 2510411418381323442585600
Fi24'.2 156 23 2 97 2510411418381323442585600
Fi24'.2 157 23 -1 -1 2510411418381323442585600
Fi24'.2 157 23 2 2 2510411418381323442585600
Fi24'.2 157 23 2 3 2510411418381323442585600
Fi24'.2 157 23 3 4 2510411418381323442585600
Fi24'.2 157 23 3 5 2510411418381323442585600
Fi24'.2 157 23 3 6 2510411418381323442585600
Fi24'.2 157 23 3 7 2510411418381323442585600
Fi24'.2 157 23 3 8 2510411418381323442585600
Fi24'.2 157 23 5 12 2510411418381323442585600
Fi24'.2 157 23 7 24 2510411418381323442585600
Fi24'.2 157 23 7 25 2510411418381323442585600
Fi24'.2 157 23 11 37 2510411418381323442585600
Fi24'.2 157 23 13 50 2510411418381323442585600
Fi24'.2 157 23 17 57 2510411418381323442585600
Fi24'.2 157 23 29 80 2510411418381323442585600
Fi24'.2 157 23 2 96 2510411418381323442585600
Fi24'.2 157 23 2 97 2510411418381323442585600
Fi24'.2 158 23 -1 -1 2510411418381323442585600
Fi24'.2 158 23 2 2 2510411418381323442585600
Fi24'.2 158 23 2 3 2510411418381323442585600
Fi24'.2 158 23 3 4 2510411418381323442585600
Fi24'.2 158 23 3 5 2510411418381323442585600
Fi24'.2 158 23 3 6 2510411418381323442585600
Fi24'.2 158 23 3 7 2510411418381323442585600
Fi24'.2 158 23 3 8 2510411418381323442585600
Fi24'.2 158 23 5 12 2510411418381323442585600
Fi24'.2 158 23 7 24 2510411418381323442585600
Fi24'.2 158 23 7 25 2510411418381323442585600
Fi24'.2 158 23 11 37 2510411418381323442585600
Fi24'.2 158 23 13 50 2510411418381323442585600
Fi24'.2 158 23 17 57 2510411418381323442585600
Fi24'.2 158 23 29 80 2510411418381323442585600
Fi24'.2 158 23 2 96 2510411418381323442585600
Fi24'.2 158 23 2 97 2510411418381323442585600
Fi24'.2 159 23 -1 -1 2510411418381323442585600
Fi24'.2 159 23 2 2 2510411418381323442585600
Fi24'.2 159 23 2 3 2510411418381323442585600
Fi24'.2 159 23 3 4 2510411418381323442585600
Fi24'.2 159 23 3 5 2510411418381323442585600
Fi24'.2 159 23 3 6 2510411418381323442585600
Fi24'.2 159 23 3 7 2510411418381323442585600
Fi24'.2 159 23 3 8 2510411418381323442585600
Fi24'.2 159 23 5 12 2510411418381323442585600
Fi24'.2 159 23 7 24 2510411418381323442585600
Fi24'.2 159 23 7 25 2510411418381323442585600
Fi24'.2 159 23 11 37 2510411418381323442585600
Fi24'.2 159 23 13 50 2510411418381323442585600
Fi24'.2 159 23 17 57 2510411418381323442585600
Fi24'.2 159 23 29 80 2510411418381323442585600
Fi24'.2 159 23 2 96 2510411418381323442585600
Fi24'.2 159 23 2 97 2510411418381323442585600
Fi24'.2 160 23 -1 -1 2510411418381323442585600
Fi24'.2 160 23 2 2 2510411418381323442585600
Fi24'.2 160 23 2 3 2510411418381323442585600
Fi24'.2 160 23 3 4 2510411418381323442585600
Fi24'.2 160 23 3 5 2510411418381323442585600
Fi24'.2 160 23 3 6 2510411418381323442585600
Fi24'.2 160 23 3 7 2510411418381323442585600
Fi24'.2 160 23 3 8 2510411418381323442585600
Fi24'.2 160 23 5 12 2510411418381323442585600
Fi24'.2 160 23 7 24 2510411418381323442585600
Fi24'.2 160 23 7 25 2510411418381323442585600
Fi24'.2 160 23 11 37 2510411418381323442585600
Fi24'.2 160 23 13 50 2510411418381323442585600
Fi24'.2 160 23 17 57 2510411418381323442585600
Fi24'.2 160 23 29 80 2510411418381323442585600
Fi24'.2 160 23 2 96 2510411418381323442585600
Fi24'.2 160 23 2 97 2510411418381323442585600
Fi24'.2 161 23 -1 -1 2510411418381323442585600
Fi24'.2 161 23 2 2 2510411418381323442585600
Fi24'.2 161 23 2 3 2510411418381323442585600
Fi24'.2 161 23 3 4 2510411418381323442585600
Fi24'.2 161 23 3 5 2510411418381323442585600
Fi24'.2 161 23 3 6 2510411418381323442585600
Fi24'.2 161 23 3 7 2510411418381323442585600
Fi24'.2 161 23 3 8 2510411418381323442585600
Fi24'.2 161 23 5 12 2510411418381323442585600
Fi24'.2 161 23 7 24 2510411418381323442585600
Fi24'.2 161 23 7 25 2510411418381323442585600
Fi24'.2 161 23 11 37 2510411418381323442585600
Fi24'.2 161 23 13 50 2510411418381323442585600
Fi24'.2 161 23 17 57 2510411418381323442585600
Fi24'.2 161 23 29 80 2510411418381323442585600
Fi24'.2 161 23 2 96 2510411418381323442585600
Fi24'.2 161 23 2 97 2510411418381323442585600
Fi24'.2 162 23 -1 -1 2510411418381323442585600
Fi24'.2 162 23 2 2 2510411418381323442585600
Fi24'.2 162 23 2 3 2510411418381323442585600
Fi24'.2 162 23 3 4 2510411418381323442585600
Fi24'.2 162 23 3 5 2510411418381323442585600
Fi24'.2 162 23 3 6 2510411418381323442585600
Fi24'.2 162 23 3 7 2510411418381323442585600
Fi24'.2 162 23 3 8 2510411418381323442585600
Fi24'.2 162 23 5 12 2510411418381323442585600
Fi24'.2 162 23 7 24 2510411418381323442585600
Fi24'.2 162 23 7 25 2510411418381323442585600
Fi24'.2 162 23 11 37 2510411418381323442585600
Fi24'.2 162 23 13 50 2510411418381323442585600
Fi24'.2 162 23 17 57 2510411418381323442585600
Fi24'.2 162 23 29 80 2510411418381323442585600
Fi24'.2 162 23 2 96 2510411418381323442585600
Fi24'.2 162 23 2 97 2510411418381323442585600
Fi24'.2 163 23 -1 -1 2510411418381323442585600
Fi24'.2 163 23 2 2 2510411418381323442585600
Fi24'.2 163 23 2 3 2510411418381323442585600
Fi24'.2 163 23 3 4 2510411418381323442585600
Fi24'.2 163 23 3 5 2510411418381323442585600
Fi24'.2 163 23 3 6 2510411418381323442585600
Fi24'.2 163 23 3 7 2510411418381323442585600
Fi24'.2 163 23 3 8 2510411418381323442585600
Fi24'.2 163 23 5 12 2510411418381323442585600
Fi24'.2 163 23 7 24 2510411418381323442585600
Fi24'.2 163 23 7 25 2510411418381323442585600
Fi24'.2 163 23 11 37 2510411418381323442585600
Fi24'.2 163 23 13 50 2510411418381323442585600
Fi24'.2 163 23 17 57 2510411418381323442585600
Fi24'.2 163 23 29 80 2510411418381323442585600
Fi24'.2 163 23 2 96 2510411418381323442585600
Fi24'.2 163 23 2 97 2510411418381323442585600
Fi24'.2 164 23 -1 -1 2510411418381323442585600
Fi24'.2 164 23 2 2 2510411418381323442585600
Fi24'.2 164 23 2 3 2510411418381323442585600
Fi24'.2 164 23 3 4 2510411418381323442585600
Fi24'.2 164 23 3 5 2510411418381323442585600
Fi24'.2 164 23 3 6 2510411418381323442585600
Fi24'.2 164 23 3 7 2510411418381323442585600
Fi24'.2 164 23 3 8 2510411418381323442585600
Fi24'.2 164 23 5 12 2510411418381323442585600
Fi24'.2 164 23 7 24 2510411418381323442585600
Fi24'.2 164 23 7 25 2510411418381323442585600
Fi24'.2 164 23 11 37 2510411418381323442585600
Fi24'.2 164 23 13 50 2510411418381323442585600
Fi24'.2 164 23 17 57 2510411418381323442585600
Fi24'.2 164 23 29 80 2510411418381323442585600
Fi24'.2 164 23 2 96 2510411418381323442585600
Fi24'.2 164 23 2 97 2510411418381323442585600
Fi24'.2 165 23 -1 -1 2510411418381323442585600
Fi24'.2 165 23 2 2 2510411418381323442585600
Fi24'.2 165 23 2 3 2510411418381323442585600
Fi24'.2 165 23 3 4 2510411418381323442585600
Fi24'.2 165 23 3 5 2510411418381323442585600
Fi24'.2 165 23 3 6 2510411418381323442585600
Fi24'.2 165 23 3 7 2510411418381323442585600
Fi24'.2 165 23 3 8 2510411418381323442585600
Fi24'.2 165 23 5 12 2510411418381323442585600
Fi24'.2 165 23 7 24 2510411418381323442585600
Fi24'.2 165 23 7 25 2510411418381323442585600
Fi24'.2 165 23 11 37 2510411418381323442585600
Fi24'.2 165 23 13 50 2510411418381323442585600
Fi24'.2 165 23 17 57 2510411418381323442585600
Fi24'.2 165 23 29 80 2510411418381323442585600
Fi24'.2 165 23 2 96 2510411418381323442585600
Fi24'.2 165 23 2 97 2510411418381323442585600
Fi24'.2 166 23 -1 -1 2510411418381323442585600
Fi24'.2 166 23 2 2 2510411418381323442585600
Fi24'.2 166 23 2 3 2510411418381323442585600
Fi24'.2 166 23 3 4 2510411418381323442585600
Fi24'.2 166 23 3 5 2510411418381323442585600
Fi24'.2 166 23 3 6 2510411418381323442585600
Fi24'.2 166 23 3 7 2510411418381323442585600
Fi24'.2 166 23 3 8 2510411418381323442585600
Fi24'.2 166 23 5 12 2510411418381323442585600
Fi24'.2 166 23 7 24 2510411418381323442585600
Fi24'.2 166 23 7 25 2510411418381323442585600
Fi24'.2 166 23 11 37 2510411418381323442585600
Fi24'.2 166 23 13 50 2510411418381323442585600
Fi24'.2 166 23 17 57 2510411418381323442585600
Fi24'.2 166 23 29 80 2510411418381323442585600
Fi24'.2 166 23 2 96 2510411418381323442585600
Fi24'.2 166 23 2 97 2510411418381323442585600
Fi24'.2 167 23 -1 -1 2510411418381323442585600
Fi24'.2 167 23 2 2 2510411418381323442585600
Fi24'.2 167 23 2 3 2510411418381323442585600
Fi24'.2 167 23 3 4 2510411418381323442585600
Fi24'.2 167 23 3 5 2510411418381323442585600
Fi24'.2 167 23 3 6 2510411418381323442585600
Fi24'.2 167 23 3 7 2510411418381323442585600
Fi24'.2 167 23 3 8 2510411418381323442585600
Fi24'.2 167 23 5 12 2510411418381323442585600
Fi24'.2 167 23 7 24 2510411418381323442585600
Fi24'.2 167 23 7 25 2510411418381323442585600
Fi24'.2 167 23 11 37 2510411418381323442585600
Fi24'.2 167 23 13 50 2510411418381323442585600
Fi24'.2 167 23 17 57 2510411418381323442585600
Fi24'.2 167 23 29 80 2510411418381323442585600
Fi24'.2 167 23 2 96 2510411418381323442585600
Fi24'.2 167 23 2 97 2510411418381323442585600
Fi24'.2 168 23 -1 -1 2510411418381323442585600
Fi24'.2 168 23 2 2 2510411418381323442585600
Fi24'.2 168 23 2 3 2510411418381323442585600
Fi24'.2 168 23 3 4 2510411418381323442585600
Fi24'.2 168 23 3 5 2510411418381323442585600
Fi24'.2 168 23 3 6 2510411418381323442585600
Fi24'.2 168 23 3 7 2510411418381323442585600
Fi24'.2 168 23 3 8 2510411418381323442585600
Fi24'.2 168 23 5 12 2510411418381323442585600
Fi24'.2 168 23 7 24 2510411418381323442585600
Fi24'.2 168 23 7 25 2510411418381323442585600
Fi24'.2 168 23 11 37 2510411418381323442585600
Fi24'.2 168 23 13 50 2510411418381323442585600
Fi24'.2 168 23 17 57 2510411418381323442585600
Fi24'.2 168 23 29 80 2510411418381323442585600
Fi24'.2 168 23 2 96 2510411418381323442585600
Fi24'.2 168 23 2 97 2510411418381323442585600
Fi24'.2 169 23 -1 -1 2510411418381323442585600
Fi24'.2 169 23 2 2 2510411418381323442585600
Fi24'.2 169 23 2 3 2510411418381323442585600
Fi24'.2 169 23 3 4 2510411418381323442585600
Fi24'.2 169 23 3 5 2510411418381323442585600
Fi24'.2 169 23 3 6 2510411418381323442585600
Fi24'.2 169 23 3 7 2510411418381323442585600
Fi24'.2 169 23 3 8 2510411418381323442585600
Fi24'.2 169 23 5 12 2510411418381323442585600
Fi24'.2 169 23 7 24 2510411418381323442585600
Fi24'.2 169 23 7 25 2510411418381323442585600
Fi24'.2 169 23 11 37 2510411418381323442585600
Fi24'.2 169 23 13 50 2510411418381323442585600
Fi24'.2 169 23 17 57 2510411418381323442585600
Fi24'.2 169 23 29 80 2510411418381323442585600
Fi24'.2 169 23 2 96 2510411418381323442585600
Fi24'.2 169 23 2 97 2510411418381323442585600
Fi24'.2 170 23 -1 -1 2510411418381323442585600
Fi24'.2 170 23 2 2 2510411418381323442585600
Fi24'.2 170 23 2 3 2510411418381323442585600
Fi24'.2 170 23 3 4 2510411418381323442585600
Fi24'.2 170 23 3 5 2510411418381323442585600
Fi24'.2 170 23 3 6 2510411418381323442585600
Fi24'.2 170 23 3 7 2510411418381323442585600
Fi24'.2 170 23 3 8 2510411418381323442585600
Fi24'.2 170 23 5 12 2510411418381323442585600
Fi24'.2 170 23 7 24 2510411418381323442585600
Fi24'.2 170 23 7 25 2510411418381323442585600
Fi24'.2 170 23 11 37 2510411418381323442585600
Fi24'.2 170 23 13 50 2510411418381323442585600
Fi24'.2 170 23 17 57 2510411418381323442585600
Fi24'.2 170 23 29 80 2510411418381323442585600
Fi24'.2 170 23 2 96 2510411418381323442585600
Fi24'.2 170 23 2 97 2510411418381323442585600
Fi24'.2 171 23 -1 -1 2510411418381323442585600
Fi24'.2 171 23 2 2 2510411418381323442585600
Fi24'.2 171 23 2 3 2510411418381323442585600
Fi24'.2 171 23 3 4 2510411418381323442585600
Fi24'.2 171 23 3 5 2510411418381323442585600
Fi24'.2 171 23 3 6 2510411418381323442585600
Fi24'.2 171 23 3 7 2510411418381323442585600
Fi24'.2 171 23 3 8 2510411418381323442585600
Fi24'.2 171 23 5 12 2510411418381323442585600
Fi24'.2 171 23 7 24 2510411418381323442585600
Fi24'.2 171 23 7 25 2510411418381323442585600
Fi24'.2 171 23 11 37 2510411418381323442585600
Fi24'.2 171 23 13 50 2510411418381323442585600
Fi24'.2 171 23 17 57 2510411418381323442585600
Fi24'.2 171 23 29 80 2510411418381323442585600
Fi24'.2 171 23 2 96 2510411418381323442585600
Fi24'.2 171 23 2 97 2510411418381323442585600
Fi24'.2 172 23 -1 -1 2510411418381323442585600
Fi24'.2 172 23 2 2 2510411418381323442585600
